Field Label,SQL_Column_Name
Glenoid osteotomy type,glenoid_osteotomy_type
Glenoid extent of removal of implants,glenoid_extent_of_removal_of_implants
Glenoid implants removed,glenoid_implants_removed
Glenoid implants retained,glenoid_implants_retained
Glenoid treatment of infection,glenoid_treatment_of_infection
Glenoid treatment other,glenoid_treatment_other
Glenoid technique details,glenoid_technique_details
Glenoid implant details,glenoid_implant_details
Glenoid intraoperative complications,glenoid_intraoperative_complications
Scapula spine treatment,scapula_spine_treatment
Scapula spine fracture reduction,scapula_spine_fracture_reduction
Scapula spine fixation technique,scapula_spine_fixation_technique
Scapula spine recon bone graft type,scapula_spine_recon_bone_graft_type
Scapula spine recon bone graft fixation type,scapula_spine_recon_bone_graft_fixation_type
Scapula spine osteotomy location,scapula_spine_osteotomy_location
Scapula spine osteotomy type,scapula_spine_osteotomy_type
Scapula spine extent of removal of implants,scapula_spine_extent_of_removal_of_implants
Scapula spine implants removed,scapula_spine_implants_removed
Scapula spine implants retained,scapula_spine_implants_retained
Scapula spine treatment of infection,scapula_spine_treatment_of_infection
Scapula spine treatment other,scapula_spine_treatment_other
Scapula spine technique details,scapula_spine_technique_details
Scapula spine implant details,scapula_spine_implant_details
Scapula spine intraoperative complications,scapula_spine_intraoperative_complications
Acromion treatment,acromion_treatment
Acromion fracture reduction,acromion_fracture_reduction
Acromion fixation technique,acromion_fixation_technique
Acromion recon bone graft type,acromion_recon_bone_graft_type
Acromion recon bone graft fixation type,acromion_recon_bone_graft_fixation_type
Acromion osteotomy location,acromion_osteotomy_location
Acromion osteotomy type,acromion_osteotomy_type
Acromion extent of removal of implants,acromion_extent_of_removal_of_implants
Acromion implants removed,acromion_implants_removed
Acromion implants retained,acromion_implants_retained
Acromion treatment of infection,acromion_treatment_of_infection
Acromion treatment other,acromion_treatment_other
Acromion technique details,acromion_technique_details
Acromion implant details,acromion_implant_details
Acromion intraoperative complications,acromion_intraoperative_complications
Coracoid treatment,coracoid_treatment
Coracoid fracture reduction,coracoid_fracture_reduction
Coracoid fixation technique,coracoid_fixation_technique
Coracoid recon bone graft type,coracoid_recon_bone_graft_type
Coracoid recon bone graft fixation type,coracoid_recon_bone_graft_fixation_type
Coracoid osteotomy location,coracoid_osteotomy_location
Coracoid osteotomy type,coracoid_osteotomy_type
Coracoid extent of removal of implants,coracoid_extent_of_removal_of_implants
Coracoid implants removed,coracoid_implants_removed
Coracoid implants retained,coracoid_implants_retained
Coracoid treatment of infection,coracoid_treatment_of_infection
Coracoid treatment other,coracoid_treatment_other
Coracoid technique details,coracoid_technique_details
Coracoid implant details,coracoid_implant_details
Coracoid intraoperative complications,coracoid_intraoperative_complications
Clavicle treatment,clavicle_treatment
Clavicle fracture reduction,clavicle_fracture_reduction
Clavicle fixation technique,clavicle_fixation_technique
Clavicle recon bone graft type,clavicle_recon_bone_graft_type
Clavicle recon bone graft fixation type,clavicle_recon_bone_graft_fixation_type
Clavicle osteotomy location,clavicle_osteotomy_location
Clavicle osteotomy type,clavicle_osteotomy_type
Clavicle extent of implant removal,clavicle_extent_of_implant_removal
Clavicle implants removed,clavicle_implants_removed
Clavicle implants retained,clavicle_implants_retained
Clavicle treatment of infection,clavicle_treatment_of_infection
Clavicle treatment other,clavicle_treatment_other
Clavicle technique details,clavicle_technique_details
Clavicle implant details,clavicle_implant_details
Clavicle intraoperative complications,clavicle_intraoperative_complications
ACJ treatment,acj_treatment
ACJ arthrodesis type ,acj_arthrodesis_type
ACJ arthrodesis implant ,acj_arthrodesis_implant
ACJ arthrodesis bone graft ,acj_arthrodesis_bone_graft
ACJ debridement arthroplasty type,acj_debridement_arthroplasty_type
ACJ excision arthroplasty type,acj_excision_arthroplasty_type
ACJ interposition material,acj_interposition_material
ACJ arthroplasty replacement primary,acj_arthroplasty_replacement_primary
ACJ_arthroplasty_replacement_revision,acj_arthroplasty_replacement_revision
ACJ stabilisation type ,acj_stabilisation_type
ACJ capsule ligament repair type ,acj_capsule_ligament_repair_type
ACJ capsule ligament to bone repair proximal ,acj_capsule_ligament_to_bone_repair_proximal
ACJ capsule ligament to bone repair distal ,acj_capsule_ligament_to_bone_repair_distal
ACJ capsule ligament recon graft type ,acj_capsule_ligament_recon_graft_type
ACJ capsule ligament recon fixation proximal,acj_capsule_ligament_recon_fixation_proximal
ACJ capsule ligament recon fixation distal ,acj_capsule_ligament_recon_fixation_distal
ACJ joint spanning fixation,acj_joint_spanning_fixation
ACJ avulsion fracture fixation,acj_avulsion_fracture_fixation
ACJ bone recon bone graft ,acj_bone_recon_bone_graft
ACJ bone recon bone graft fixation ,acj_bone_recon_bone_graft_fixation
ACJ bone recon bone graft location ,acj_bone_recon_bone_graft_location
CC ligament repair type,cc_ligament_repair_type
CC ligament repair bone fixation proximal,cc_ligament_repair_bone_fixation_proximal
CC ligament repair bone fixation distal,cc_ligament_repair_bone_fixation_distal
CC ligament recon graft type ,cc_ligament_recon_graft_type
CC ligament recon fixation proximal,cc_ligament_recon_fixation_proximal
CC ligament recon fixation distal ,cc_ligament_recon_fixation_distal
CC ligament avulsion fracture fixation,cc_ligament_avulsion_fracture_fixation
CC interval spanning fixation,cc_interval_spanning_fixation
CC bone reconstruction,cc_bone_reconstruction
CC bone reconstruction fixation,cc_bone_reconstruction_fixation
CC bone reconstruction location,cc_bone_reconstruction_location
ACJ arthrolysis techniques,acj_arthrolysis_techniques
ACJ articular cartilage techniques,acj_articular_cartilage_techniques
ACJ periarticular cyst treatment,acj_periarticular_cyst_treatment
ACJ biopsy tissue,acj_biopsy_tissue
ACJ reduction type,acj_reduction_type
ACJ extent of implant removal,acj_extent_of_implant_removal
ACJ implants removed,acj_implants_removed
ACJ implants retained,acj_implants_retained
ACJ treatment of infection,acj_treatment_of_infection
ACJ treatment other,acj_treatment_other
ACJ technique details,acj_technique_details
ACJ implant details,acj_implant_details
ACJ intraoperative complications,acj_intraoperative_complications
SA SC SD treatment ,sa_sc_sd_treatment
Acromioplasty location ,acromioplasty_location
Subacromial spacer type ,subacromial_spacer_type
SA SC SD extent of implant removal,sa_sc_sd_extent_of_implant_removal
SA SC SD implants removed,sa_sc_sd_implants_removed
SA SC SD implants retained,sa_sc_sd_implants_retained
SA SC SD treatment of infection,sa_sc_sd_treatment_of_infection
SA SC SD other,sa_sc_sd_other
SA SC SD technique details,sa_sc_sd_technique_details
SA SC SD implant details,sa_sc_sd_implant_details
SA SC SD intraoperative complications,sa_sc_sd_intraoperative_complications
Rotator cuff treatment,rotator_cuff_treatment
Subscapularis repair outcome,subscapularis_repair_outcome
Subscapularis repair fixation type    ,subscapularis_repair_fixation_type
Subscapularis repair medial row fixation points,subscapularis_repair_medial_row_fixation_points
Subscapularis repair medial row fixation type,subscapularis_repair_medial_row_fixation_type
Subscapularis augment capsular surface graft,subscapularis_augment_capsular_surface_graft
Subscapularis augment bursal surface graft,subscapularis_augment_bursal_surface_graft
Subscapularis augment graft fixation location,subscapularis_augment_graft_fixation_location
Subscapularis augment humerus fixation,subscapularis_augment_humerus_fixation
Subscapularis augment tendon fixation,subscapularis_augment_tendon_fixation
Subscapularis augment glenoid fixation ,subscapularis_augment_glenoid_fixation
Subscapularis recon capsular surface graft,subscapularis_recon_capsular_surface_graft
Subscapularis recon bursal surface graft,subscapularis_recon_bursal_surface_graft
Subscapularis recon graft fixation location,subscapularis_recon_graft_fixation_location
Subscapularis recon humerus fixation,subscapularis_recon_humerus_fixation
Subscapularis recon tendon fixation,subscapularis_recon_tendon_fixation
Subscapularis recon glenoid fixation,subscapularis_recon_glenoid_fixation
Subscapularis tendon transfer donor,subscapularis_tendon_transfer_donor
Subscapularis tendon transfer fixation,subscapularis_tendon_transfer_fixation
Subscapularis mobilisation techniques,subscapularis_mobilisation_techniques
Subscapularis fixation details,subscapularis_fixation_details
Subscapularis tendon other,subscapularis_tendon_other
 Posterosuperior tendon repair outcome,posterosuperior_tendon_repair_outcome
 Posterosuperior tendon repair fixation type,posterosuperior_tendon_repair_fixation_type
Posterosuperior cuff repair medial row fixation points,posterosuperior_cuff_repair_medial_row_fixation_points
 Posterosuperior repair medial row fixation type,posterosuperior_repair_medial_row_fixation_type
Posterosuperior cuff augment capsular surface graft,posterosuperior_cuff_augment_capsular_surface_graft
Posterosuperior cuff augment bursal surface graft ,posterosuperior_cuff_augment_bursal_surface_graft
Posterosuperior cuff augmentation graft fixation location,posterosuperior_cuff_augmentation_graft_fixation_location
Posterosuperior cuff augment humerus fixation,posterosuperior_cuff_augment_humerus_fixation
Posterosuperior cuff augment tendon fixation,posterosuperior_cuff_augment_tendon_fixation
Posterosuperior cuff augment glenoid fixation,posterosuperior_cuff_augment_glenoid_fixation
Posterosuperior cuff recon capsular surface graft,posterosuperior_cuff_recon_capsular_surface_graft
Posterosuperior cuff recon bursal surface graft,posterosuperior_cuff_recon_bursal_surface_graft
Posterosuperior cuff recon graft fixation location,posterosuperior_cuff_recon_graft_fixation_location
Posterosuperior cuff recon humerus fixation,posterosuperior_cuff_recon_humerus_fixation
Posterosuperior cuff recon tendon fixation,posterosuperior_cuff_recon_tendon_fixation
Posterosuperior cuff recon glenoid fixation,posterosuperior_cuff_recon_glenoid_fixation
Posterosuperior tendon transfer type,posterosuperior_tendon_transfer_type
Posterosuperior tendon transfer fixation,posterosuperior_tendon_transfer_fixation
Posterosuperior tendon transfer bridging graft,posterosuperior_tendon_transfer_bridging_graft
Posterosuperior cuff mobilisation techniques,posterosuperior_cuff_mobilisation_techniques
Posterosuperior cuff fixation details,posterosuperior_cuff_fixation_details
Posterosuperior cuff other,posterosuperior_cuff_other
Rotator cuff extent of implant removal,rotator_cuff_extent_of_implant_removal
Rotator cuff implants removed,rotator_cuff_implants_removed
Rotator cuff implants retained,rotator_cuff_implants_retained
Rotator cuff technique details,rotator_cuff_technique_details
Rotator cuff implant details,rotator_cuff_implant_details
Rotator cuff intraoperative complications,rotator_cuff_intraoperative_complications
Biceps anchor treatment,biceps_anchor_treatment
Biceps anchor repair fixation to bone,biceps_anchor_repair_fixation_to_bone
Biceps anchor extent of implant removal,biceps_anchor_extent_of_implant_removal
Biceps anchor implants removed,biceps_anchor_implants_removed
Biceps anchor implants retained,biceps_anchor_implants_retained
Biceps anchor other,biceps_anchor_other_1
Biceps anchor technique details,biceps_anchor_technique_details
Biceps anchor implant details,biceps_anchor_implant_details
Biceps anchor intraoperative complications,biceps_anchor_intraoperative_complications
LHB treatment,lhb_treatment
LHB tenotomy location,lhb_tenotomy_location
LHB tenodesis type,lhb_tenodesis_type
LHB tenodesis location,lhb_tenodesis_location
LHB extent of implant removal,lhb_extent_of_implant_removal
LHB implants removed,lhb_implants_removed
LHB implants retained,lhb_implants_retained
LHB other,lhb_other_1
LHB technique details,lhb_technique_details
LHB implant details,lhb_implant_details
LHB intraoperative complications,lhb_intraoperative_complications
GHJ treatment,ghj_treatment
GHJ arthrodesis type ,ghj_arthrodesis_type
GHJ arthrodesis implant ,ghj_arthrodesis_implant
GHJ arthrodesis bone graft ,ghj_arthrodesis_bone_graft
GHJ debridement arthroplasty type,ghj_debridement_arthroplasty_type
GHJ interposition material,ghj_interposition_material
GHJ replacement arthroplasty intention,ghj_replacement_arthroplasty_intention
GHJ replacement temporary type,ghj_replacement_temporary_type
GHJ replacement temporary location,ghj_replacement_temporary_location
GHJ replacement type,ghj_replacement_type
GHJ replacement anatomic type,ghj_replacement_anatomic_type
GHJ replacement anatomic glenoid ,ghj_replacement_anatomic_glenoid
GHJ replacement anatomic glenoid fixation ,ghj_replacement_anatomic_glenoid_fixation
GHJ replacement anatomic glenoid bone graft,ghj_replacement_anatomic_glenoid_bone_graft
GHJ replacement anatomic glenoid design,ghj_replacement_anatomic_glenoid_design
GHJ replacement anatomic glenoid bearing surface,ghj_replacement_anatomic_glenoid_bearing_surface
GHJ replacement anatomic humerus design,ghj_replacement_anatomic_humerus_design
GHJ replacement anatomic humerus bearing surface,ghj_replacement_anatomic_humerus_bearing_surface
GHJ replacement anatomic humerus fixation,ghj_replacement_anatomic_humerus_fixation
GHJ replacement reverse type,ghj_replacement_reverse_type
GHJ replacement reverse baseplate type,ghj_replacement_reverse_baseplate_type
GHJ replacement reverse augmented baseplate,ghj_replacement_reverse_augmented_baseplate
GHJ replacement reverse baseplate fixation,ghj_replacement_reverse_baseplate_fixation
GHJ replacement reverse baseplate peripheral screws,ghj_replacement_reverse_baseplate_peripheral_screws
GHJ replacement reverse baseplate shape,ghj_replacement_reverse_baseplate_shape
